Label,Min,Average,90% Line,Max,# Samples,failure,TEST
82bb8a01935f,4,,,,,,
82d364726a58,0,,,,,,
82deb07a6618,2,,,,,,
82e5bc01f8a4,0,,,,,,
82f2784ead76,2,,,,,,
83038ca49b6d,0,,,,,,
830e297965a1,0,,,,,,
8329e80c10ac,0,,,,,,
8344c783da65,0,,,,,,
83517eaeccb9,0,,,,,,
835b9f6e12ba,0,,,,,,
837acf120946,0,,,,,,
838b3e4d0bb4,0,,,,,,
838c87c63422,4,,,,,,
83a63c4a3e4a,0,,,,,,
83b61051737f,2,,,,,,
83d6e40c869f,2,,,,,,
83d81ba5959c,0,,,,,,
83df53d58f28,0,,,,,,
83e529e95b0e,1,,,,,,
83fda7c0500b,0,,,,,,
840527bc6628,2,,,,,,
840a06a9c690,0,,,,,,
8421107255ae,2,,,,,,
842d697884f6,2,,,,,,
8433a032b96c,0,,,,,,
8446826853d0,2,,,,,,
8448af27ba07,0,,,,,,
847b04287c9c,0,,,,,,
848e66b9e199,0,,,,,,
849a91e9ab28,1,,,,,,
84a72e15b23c,1,,,,,,
84b472c49cfa,0,,,,,,
84b4da14bc23,0,,,,,,
84b79243e430,0,,,,,,
84b88e8d3bca,0,,,,,,
84c663f39632,4,,,,,,
84e8c62165b5,2,,,,,,
851e40a21f81,0,,,,,,
8543a801dce0,2,,,,,,
855f0a5442b6,2,,,,,,
8564b7aa3c1a,0,,,,,,
857002ed4e49,2,,,,,,
857230f64a2e,4,,,,,,
8596a24a14bd,4,,,,,,
85cbb84ac8e0,4,,,,,,
85cc6d636898,2,,,,,,
85f99e7e4052,0,,,,,,
85fce24084da,2,,,,,,
86410aa13b3e,0,,,,,,
8650d32f4a9e,0,,,,,,
8660e1864665,0,,,,,,
86722fcd802c,2,,,,,,
8676427e4625,1,,,,,,
8688f3d0fcaf,3,,,,,,
8693ab1fd2be,0,,,,,,
869bbd3170cc,2,,,,,,
86b3a7929bec,2,,,,,,
86baef833ae0,2,,,,,,
86d58f850a0c,0,,,,,,
86d6808f0609,3,,,,,,
86e7f98f73f1,2,,,,,,
86fbac86ed3e,2,,,,,,
870f433e8f37,0,,,,,,
870fbe6eaa68,0,,,,,,
8714d17bb6da,1,,,,,,
87295c5fa1cc,0,,,,,,
873dcc0b468f,4,,,,,,
873fe0404d6e,2,,,,,,
874f8c1929f6,0,,,,,,
875a2fc5fe23,4,,,,,,
875d2ffcbf47,0,,,,,,
876deb29f000,0,,,,,,
876e1dd12d38,2,,,,,,
87774aafe068,4,,,,,,
8785b71238d8,4,,,,,,
878a3a097436,2,,,,,,
878e356c8fc9,0,,,,,,
879744b9dc65,2,,,,,,
87a9f4d20f07,0,,,,,,
87b1938994b5,2,,,,,,
87b671c6d4c5,0,,,,,,
87d46b1cc4e9,0,,,,,,
880edb2cdb69,0,,,,,,
881ec6186e68,0,,,,,,
882a71de424e,2,,,,,,
883c6a184f16,0,,,,,,
883ddb650967,0,,,,,,
8846b09384a4,0,,,,,,
885fa5fc5da8,0,,,,,,
8860c7b11530,2,,,,,,
8871e6a26596,2,,,,,,
887c26fc0e1f,4,,,,,,
88e4399d207c,0,,,,,,
88e5051f65bd,0,,,,,,
8906c9ed54a2,0,,,,,,
8.91E+20,0,,,,,,
891392c9683c,2,,,,,,
894a37fc3738,0,,,,,,
8958a4d17b7e,3,,,,,,
895fe2bfc5b6,0,,,,,,
896ad584a841,0,,,,,,
898f0bc8acfa,0,,,,,,
89b044cbaf85,2,,,,,,
89b725411cee,2,,,,,,
89d2a7403a06,2,,,,,,
89d9c071a56f,1,,,,,,
89ed6a0dd53f,1,,,,,,
89ee1fa16f90,2,,,,,,
89fc080f7e83,2,,,,,,
8a01daa423f7,1,,,,,,
8a234d68b27e,3,,,,,,
8a25a080f28f,1,,,,,,
8a3eb86ae4bd,0,,,,,,
8a482c024fc2,0,,,,,,
8a67f1efa315,2,,,,,,
8a759f94613a,2,,,,,,
8a7765e785fb,0,,,,,,
8a81f62320d6,0,,,,,,
8a87dd2a784e,0,,,,,,
8a8a251770cd,0,,,,,,
8a9bef2fbd4e,3,,,,,,
8aa3c4681542,0,,,,,,
8aab201c0691,2,,,,,,
8ab3faa3701f,0,,,,,,
8ab8d9b3ce3f,2,,,,,,
8ac0c44bbf24,4,,,,,,
8acdf12f412a,0,,,,,,
8acffaf1f4b9,2,,,,,,
8ae049175db6,4,,,,,,
8af50c9d0a86,0,,,,,,
8af6a4e5396f,4,,,,,,
8b079e79035f,0,,,,,,
8b26d3cd61e8,2,,,,,,
8b568d47a1fd,0,,,,,,
8b58f9a338e8,0,,,,,,
8b76c3c5cb3e,3,,,,,,
8b8fe3fc8950,0,,,,,,
8bad12d70368,4,,,,,,
8bbd7835e9aa,1,,,,,,
8bc6716c2238,1,,,,,,
8bdb891661a8,2,,,,,,
8be6629a6039,0,,,,,,
8bed09514c3b,4,,,,,,
8bf05909e1e1,0,,,,,,
8bf2d925dc0c,0,,,,,,
8c0d05233238,3,,,,,,
8c29a76fa08c,0,,,,,,
8c2f0f04e1ed,1,,,,,,
8c4ceddeb1c6,0,,,,,,
8c7c26c52a6c,4,,,,,,
8c84e96d9b01,0,,,,,,
8c87bd748996,2,,,,,,
8cb6b0efaaac,2,,,,,,
8cb6b5b2f19c,2,,,,,,
8ceff4c4c860,0,,,,,,
8d13c46e7d75,0,,,,,,
8d3d67661620,2,,,,,,
8d4d14a4ab07,0,,,,,,
8d4ff745a409,0,,,,,,
8d62ba9cb22a,2,,,,,,
8d7bb0649a02,2,,,,,,
8d8aca52c07b,4,,,,,,
8d9516ea3587,0,,,,,,
8dafa62f9322,0,,,,,,
8db2ce991101,4,,,,,,
8dba09a4e5ed,2,,,,,,
8dc22e65c06f,1,,,,,,
8dfa629ca74e,2,,,,,,
8dfff47b06b7,2,,,,,,
8e20b8fac7c3,2,,,,,,
8e2a3978c244,0,,,,,,
8e3b79e1f1f7,2,,,,,,
8e4a354e3da2,0,,,,,,
8e63fc4ab532,2,,,,,,
8e67f2d7e0ee,0,,,,,,
8e6df9eedcd8,0,,,,,,
8e76054f0831,0,,,,,,
8e7981855125,0,,,,,,
8ead17dfb6a6,0,,,,,,
8ead8f37423c,0,,,,,,
8eb3337a54e9,2,,,,,,
8ed586c43023,0,,,,,,
8ee50c26fc13,0,,,,,,
8eeac97f02f0,4,,,,,,
8ef2eb8c51c4,1,,,,,,
8f06ca4642bd,0,,,,,,
8f10e41a2f02,0,,,,,,
8f14bca04b47,0,,,,,,
8f1e7433a95d,2,,,,,,
8f2996b8d855,1,,,,,,
8f318a978844,4,,,,,,
8f9819752ca0,0,,,,,,
8fbb2ca39911,0,,,,,,
8fc09fecd22f,1,,,,,,
8fd7ad26e691,4,,,,,,
8ff2733f6aef,2,,,,,,
8ff863f8874f,1,,,,,,
8ffa608170d3,0,,,,,,
901a3552fe26,0,,,,,,
902dc5a91a3f,0,,,,,,
9033f1493da1,2,,,,,,
9039cbfcbb2f,0,,,,,,
9041eb43456e,2,,,,,,
904b03ad5594,0,,,,,,
905cc86bf100,4,,,,,,
906d02fb822d,0,,,,,,
907aaff827e5,2,,,,,,
9095d43fb132,0,,,,,,
90960ddf4d14,0,,,,,,
90a786abe58e,0,,,,,,
90a9a41eec6d,0,,,,,,
90b8bf342032,3,,,,,,
90bde2ff8953,0,,,,,,
90c982cc2d96,1,,,,,,
910bfd38e2f5,3,,,,,,
9122b31414d3,0,,,,,,
912fbe06407e,0,,,,,,
913490237ad4,3,,,,,,
913b1890ed1e,2,,,,,,
916915f01e17,0,,,,,,
916ec976ff30,3,,,,,,
917f76f360b6,2,,,,,,
91a88d3b0358,2,,,,,,
91b6ebaa3678,3,,,,,,
91b7a4179ecf,0,,,,,,
91cbe1c775ef,2,,,,,,
91cf56d3d1af,3,,,,,,
91e2c2890c9f,2,,,,,,
91e82fe4e434,0,,,,,,
91e8af9ceee9,2,,,,,,
91f3c4c1e72b,0,,,,,,
9.21433E+11,2,,,,,,
922586d86cd8,0,,,,,,
9232dc06cfdc,0,,,,,,
92587e494d51,0,,,,,,
9274e75dc4d5,0,,,,,,
9287e57326d0,0,,,,,,
92889b863ae6,0,,,,,,
929cd3867815,2,,,,,,
92b0d27fc0ec,2,,,,,,
92d8a7c8e718,2,,,,,,
92d9e9f08709,1,,,,,,
92e3d608fd3c,0,,,,,,
92f313287a29,2,,,,,,
92fcf50b3562,0,,,,,,
930fee99213a,0,,,,,,
932181b93b2f,2,,,,,,
9.34E+76,0,,,,,,
93421787f520,0,,,,,,
936299166bea,0,,,,,,
937bc1b924b1,0,,,,,,
93802d1e3c41,0,,,,,,
93a1b984de84,0,,,,,,
93be637084a2,1,,,,,,
93d6d20a5ee3,0,,,,,,
94076a9fb9b5,0,,,,,,
94111ed3d276,1,,,,,,
94145d1f42cf,0,,,,,,
941d874c8afb,0,,,,,,
942f544c4e15,0,,,,,,
94372043d55b,1,,,,,,
944a233fbf8e,1,,,,,,
9.46545E+11,0,,,,,,
949710bead24,0,,,,,,
94a67ec0714f,2,,,,,,
94b1d8ad35ec,1,,,,,,
94b9ccc73bb9,0,,,,,,
94dcb491143f,2,,,,,,
94ef1d14597f,4,,,,,,
94f9ecf4b8d2,0,,,,,,
9519a590985d,0,,,,,,
956765d5f46d,0,,,,,,
9568eb7e9c08,2,,,,,,
958c1fa044ba,0,,,,,,
959bb2d01091,0,,,,,,
959dc602febc,2,,,,,,
95a4cc805c7b,1,,,,,,
95e732e043a1,4,,,,,,
962c0fc85e13,0,,,,,,
962cf85e4f6d,2,,,,,,
966c07831334,0,,,,,,
96793edb1003,0,,,,,,
9688c6ef5dc5,0,,,,,,
969f92a390db,0,,,,,,
96a9706b8534,1,,,,,,
96b5474ae604,0,,,,,,
96c3e3db68bc,2,,,,,,
96c699221180,0,,,,,,
96ce10a1dbd7,0,,,,,,
96d48b073f18,2,,,,,,
96ea316ed0ab,0,,,,,,
971bb98ab935,0,,,,,,
973b0facfa9b,0,,,,,,
974c7d7b9c64,0,,,,,,
975252e325e3,2,,,,,,
976082127e2a,0,,,,,,
977e1ca77653,1,,,,,,
9782c0489eca,1,,,,,,
9785805af1b8,2,,,,,,
97a235367f9d,0,,,,,,
97a5ad7548b7,2,,,,,,
97bf61736b86,2,,,,,,
97c6cb55866d,0,,,,,,
97d02a9b94f7,0,,,,,,
97da093947e8,4,,,,,,
97f290d31813,0,,,,,,
97fdee242fea,0,,,,,,
98104c8c67eb,2,,,,,,
98277aeb96a7,0,,,,,,
9837048b85dc,2,,,,,,
983c98354e9c,0,,,,,,
98441214557f,0,,,,,,
9858cc2ae073,0,,,,,,
9859e2a6cc24,4,,,,,,
9870ce41cac4,0,,,,,,
9878db94d9f3,3,,,,,,
98d41bce73a8,0,,,,,,
98e44127872f,0,,,,,,
98e8adcf085c,2,,,,,,
98f48850ebce,2,,,,,,
98f7136d2e7a,2,,,,,,
98fbe56dcc2c,1,,,,,,
9904939ab83d,2,,,,,,
9910c827e2fe,0,,,,,,
99132193eaa0,1,,,,,,
991a0b7a8c87,0,,,,,,
99240ee00485,0,,,,,,
992599744a23,0,,,,,,
992b9a07b25f,0,,,,,,
996f57c86ba5,3,,,,,,
996f9bba4ef0,0,,,,,,
9985375d709f,0,,,,,,
999115d9386b,2,,,,,,
999ad827ed35,0,,,,,,
99c626e58464,0,,,,,,
99c6a123ed6a,0,,,,,,
99e8bf998285,2,,,,,,
99ecdb41d5e7,1,,,,,,
9a1029536d78,0,,,,,,
9a159d4674cd,0,,,,,,
9a28d4e8aef0,2,,,,,,
9a3109657ac1,1,,,,,,
9a326446c431,0,,,,,,
9a3c03a5ad0f,2,,,,,,
9a496b1e20f9,4,,,,,,
9a4f370d341b,2,,,,,,
9a56cfb980ec,0,,,,,,
9a78c6a7b1c2,2,,,,,,
9a7bd084395e,2,,,,,,
9a94e0316ee3,3,,,,,,
9a9b21215c55,2,,,,,,
9ab18a4a957f,0,,,,,,
9ac2e3e9fca5,0,,,,,,
9ac41b9a809e,0,,,,,,
9ad92f1c1542,2,,,,,,
9ae54843c69a,0,,,,,,
9b093fe95d6b,3,,,,,,
9b0eb9f41da4,2,,,,,,
9b32e8ef0ca0,2,,,,,,
9b418ce42c13,2,,,,,,
9b4fc15df3c8,0,,,,,,
9b57e43b44e7,0,,,,,,
9b70f84400af,0,,,,,,
9b7b6e4db1d5,2,,,,,,
9b95d6203406,2,,,,,,
9ba469af2980,0,,,,,,
9bafbbd152d2,3,,,,,,
9bbb6c455913,0,,,,,,
9bd008aab548,0,,,,,,
9be0683649ff,0,,,,,,
9be71d6d7e59,0,,,,,,
9bf060db8376,3,,,,,,
9c088d2d1559,2,,,,,,
9c14ce27cbfc,0,,,,,,
9c514d2d5b3f,0,,,,,,
9c52b87d01f1,3,,,,,,
9c5dd3612f0c,2,,,,,,
9c6512166557,0,,,,,,
9c72ed6befa0,4,,,,,,
9c893e16c055,0,,,,,,
9cc6b1f9bcbd,4,,,,,,
9ce46d400cd6,0,,,,,,
9cedf5c7016b,2,,,,,,
9cf7c1349673,0,,,,,,
9d1feed37610,0,,,,,,
9d62478042b6,0,,,,,,
9d74428188bb,2,,,,,,
9d75de31f1b8,0,,,,,,
9d98a0b585f2,2,,,,,,
9d9bfefa809c,2,,,,,,
9da74370835a,2,,,,,,
9dab2e6ba44b,2,,,,,,
9de9421f17e3,0,,,,,,
9df31421cdd2,2,,,,,,
9e2058917304,0,,,,,,
9e2a8135f471,0,,,,,,
9e2ba2b979f1,0,,,,,,
9e3510963315,4,,,,,,
9e5737f771c3,0,,,,,,
9e5ec293267c,2,,,,,,
9e7a63b2fc6a,0,,,,,,
9e99ae6ee7af,0,,,,,,
9eaac43744f5,2,,,,,,
9eaf735cf01f,1,,,,,,
9ed666e982cd,1,,,,,,
9ed6c2b25767,0,,,,,,
9f1b14dfa14c,0,,,,,,
9f1efb799b7b,2,,,,,,
9f285b3e57ed,0,,,,,,
9f37c98b8187,3,,,,,,
9f4132bd6ed6,2,,,,,,
9f436886e056,2,,,,,,
9f5a8665cf2e,2,,,,,,
9f8112c710be,0,,,,,,
9f935fb38440,0,,,,,,
9fa02dfb5553,0,,,,,,
9faad91b6578,2,,,,,,
9fab29e69a6b,4,,,,,,
9fefe2b44795,3,,,,,,
a00b4cb250a7,1,,,,,,
a01024054596,1,,,,,,
a015ce4f51ad,2,,,,,,
a01c590c444f,2,,,,,,
a0267206d51e,2,,,,,,
a02dfd67a925,0,,,,,,
a0445785e2f7,0,,,,,,
a04fb36db784,2,,,,,,
a06a63d866b2,0,,,,,,
a06b353e7bed,0,,,,,,
a06e41bd2634,2,,,,,,
a06e5ac695ce,0,,,,,,
a07d571bf7ba,0,,,,,,
a07d9a5045cb,0,,,,,,
a07efb1ecfc0,0,,,,,,
a08a0133754a,0,,,,,,
a0a0cd8af5a6,2,,,,,,
a0adbe677508,0,,,,,,
a0b7ad98df57,0,,,,,,
a0cd7bffdaa0,4,,,,,,
a0d04a19cf40,2,,,,,,
a0e635689259,0,,,,,,
a0fd94e2ad76,0,,,,,,
a11bf2edd470,4,,,,,,
a11c62cb3f86,0,,,,,,
a125377fb985,2,,,,,,
a12ca80bb8c7,0,,,,,,
a14bbd9a583e,3,,,,,,
a14fcf84bfe1,3,,,,,,
a150ff5dfe07,2,,,,,,
a15470303941,2,,,,,,
a15590a7d774,2,,,,,,
a15652b22ab8,2,,,,,,
a1822dd8d05d,0,,,,,,
a182b5b191de,4,,,,,,
a1872f9c0cba,0,,,,,,
a188c60b93fb,0,,,,,,
a19507501b40,2,,,,,,
a19ecd0a706e,1,,,,,,
a1b12fdce6c3,2,,,,,,
a1b28bcbce00,0,,,,,,
a1e236fbc863,0,,,,,,
a1eb88562239,0,,,,,,
a1edf0e66592,0,,,,,,
a1faeb4d5f10,0,,,,,,
a2163f0c2af5,0,,,,,,
a21b37719f9b,2,,,,,,
a247961a5cd9,0,,,,,,
a2696f444ecb,1,,,,,,
a26f50218b84,0,,,,,,
a2811f512c1c,0,,,,,,
a28bfb772f50,1,,,,,,
a2ad3da4c7d6,2,,,,,,
a2b97d98f130,0,,,,,,
a2b995b81692,0,,,,,,
a2d349f567a6,2,,,,,,
a2ddabee14e9,4,,,,,,
a2dff8dbc9f8,0,,,,,,
a30a143a53a3,0,,,,,,
a3132c8828e4,0,,,,,,
a32886cb31ab,1,,,,,,
a32b5ce3d48a,4,,,,,,
a3475dc3ac80,2,,,,,,
a34fc5376669,0,,,,,,
a3706ce27869,2,,,,,,
a3802934bad7,2,,,,,,
a384e688e228,0,,,,,,
a386ec9aabde,2,,,,,,
a3957df90a78,2,,,,,,
a3ad6c2db6f1,1,,,,,,
a3b2e93d058b,2,,,,,,
a3bd2e034614,0,,,,,,
a3d2a0c4cd17,1,,,,,,
a3fcf42ff56d,4,,,,,,
a4012932e18d,0,,,,,,
a419fcb2dfb5,0,,,,,,
a4359815f152,2,,,,,,
a44345b27804,0,,,,,,
a443c4fd489c,1,,,,,,
a45c30da0c72,0,,,,,,
a45d77edf8d9,2,,,,,,
a47432cd41e7,1,,,,,,
a476fd984005,2,,,,,,
a47878630dc2,2,,,,,,
a484bdf85b4c,0,,,,,,
a49b0b4484ea,2,,,,,,
a4b8de38eac1,3,,,,,,
a4d41c495666,2,,,,,,
a4d4b69f7404,3,,,,,,
a4ee03ecff60,0,,,,,,
a505981d1cab,2,,,,,,
a528be013a04,0,,,,,,
a53d6d2472a6,0,,,,,,
a56230242a95,2,,,,,,
a56729de89e9,2,,,,,,
a5a2a7003d60,1,,,,,,
a5bb85afc6e8,0,,,,,,
a5c9a8c726b2,4,,,,,,
a61723fc38c2,0,,,,,,
a627eb8c08c5,0,,,,,,
a62e995f167c,0,,,,,,
a62ea0043aa7,2,,,,,,
a6356a3c5d11,0,,,,,,
a64273801bde,2,,,,,,
a646c084928c,0,,,,,,
a654b25124c3,0,,,,,,
a664d2055886,2,,,,,,
a66c3165876f,2,,,,,,
a673193cd5a9,0,,,,,,
a6731dd737af,0,,,,,,
a688f20f8895,2,,,,,,
a6b6d27c1b32,0,,,,,,
a6c9e96a10d7,2,,,,,,
a6d45de20e4d,4,,,,,,
a70d0f12a641,0,,,,,,
a721efb1e049,2,,,,,,
a73c3d516c59,0,,,,,,
a73d012c4c38,0,,,,,,
a75bab2463d4,1,,,,,,
a76132e79688,0,,,,,,
a763661f98a5,3,,,,,,
a7673ac44509,0,,,,,,
a76b69e443ce,4,,,,,,
a77dbec966d4,1,,,,,,
a77eb914b383,0,,,,,,
a790a3b36390,2,,,,,,
a7b03e58a6e1,0,,,,,,
a7b0d0c51731,2,,,,,,
a7b7dc8788b9,2,,,,,,
a7c10ca6c117,0,,,,,,
a7ec056502e7,1,,,,,,
a804cef3e51f,2,,,,,,
a80dab8eddf4,3,,,,,,
a81b06f50612,4,,,,,,
a821b6ecef33,0,,,,,,
a8263d248523,0,,,,,,
a82a12ad3fb1,0,,,,,,
a8582e346df0,1,,,,,,
a85cda5f725d,0,,,,,,
a86128b601a7,0,,,,,,
a8652b2de23f,2,,,,,,
a86c6283fd78,2,,,,,,
a879c3569552,2,,,,,,
a87f53bc984a,2,,,,,,
a88365134c3c,0,,,,,,
a8854768549f,0,,,,,,
a88f68b0b114,2,,,,,,
a8a6588c8eb7,0,,,,,,
a8aed92940fb,0,,,,,,
a8b3c0961d42,0,,,,,,
a8b637abd96b,0,,,,,,
a8c54e2a4b79,1,,,,,,
a8c950a99107,1,,,,,,
a8c9fcdbc0be,0,,,,,,
a8dea22ef903,0,,,,,,
a8e08e7fe016,2,,,,,,
a8e88d4891c4,3,,,,,,
a8eb35b3bcd2,2,,,,,,
a93f1ea3ff4a,2,,,,,,
a94da3d3b5c0,0,,,,,,
a95858e052d6,1,,,,,,
a95d9d61ddd4,0,,,,,,
a963ac561580,0,,,,,,
a96ff96bbae5,0,,,,,,
a987aa7aac37,0,,,,,,
a9a28c37c8c4,2,,,,,,
a9a3225cf4b5,0,,,,,,
a9b3177f01c0,0,,,,,,
a9bc2f892cb3,0,,,,,,
a9c7b83caf81,2,,,,,,
a9d0c900b6a9,2,,,,,,
a9dc80cba9a4,0,,,,,,
a9e3d186cd1b,0,,,,,,
a9e984b57556,3,,,,,,
aa0afc41ed19,2,,,,,,
aa10a4b2e709,0,,,,,,
aa31bc6b8f4d,2,,,,,,
aa4407aab872,0,,,,,,
aa5ce75edcf5,2,,,,,,
aa60813e1a8d,0,,,,,,
aa6242f9e08c,0,,,,,,
aa6673241154,4,,,,,,
aa841de1ee82,2,,,,,,
aa8a1e814811,0,,,,,,
aa94cc4bfd84,0,,,,,,
aa9b8f05f4bf,2,,,,,,
aa9cfe639ef1,2,,,,,,
aaaadb174012,0,,,,,,
aabd867043cf,0,,,,,,
aad0c0ee9268,2,,,,,,
aae8f9f3ef8c,3,,,,,,
aafb0c944f14,0,,,,,,
aafe980edd0c,0,,,,,,
ab03d50bba2f,0,,,,,,
ab1c20a94f3f,4,,,,,,
ab32db41c409,0,,,,,,
ab3c505b624f,0,,,,,,
ab50123abadb,2,,,,,,
ab653b8554c0,0,,,,,,
ab686895533e,0,,,,,,
ab724603ee93,0,,,,,,
ab78a66dee6a,0,,,,,,
ab7991df166b,0,,,,,,
ab88081e5654,0,,,,,,
aba3063c5413,3,,,,,,
ababe19ed448,1,,,,,,
abbb8791785e,0,,,,,,
abdb365cacbc,1,,,,,,
abe940882578,0,,,,,,
abf09c44d5f4,2,,,,,,
abf0f56c6f12,2,,,,,,
ac0a48ccbf70,0,,,,,,
ac1667fac512,0,,,,,,
ac17cc18a994,0,,,,,,
ac2c814949f9,2,,,,,,
ac5b5dddf91b,2,,,,,,
ac720570dd0f,2,,,,,,
ac81fc200162,0,,,,,,
aca88f566228,2,,,,,,
acc9f29538c4,2,,,,,,
ace2281f00c4,0,,,,,,
ace287a5c991,0,,,,,,
acf976efd7ce,0,,,,,,
ad029ba7fa8b,0,,,,,,
ad12cde115ab,0,,,,,,
ad1aa75d5630,0,,,,,,
ad1f7445b1a8,1,,,,,,
ad20080452de,0,,,,,,
ad2f0b9d059c,3,,,,,,
ad312ca98202,0,,,,,,
ad3fc5076852,1,,,,,,
ad570b850a4f,2,,,,,,
ad6b07d5c338,0,,,,,,
ad93d88c87ea,0,,,,,,
ad944bd56bb6,0,,,,,,
adb56cecafaf,3,,,,,,
add1d681d712,2,,,,,,
addf66a50f42,0,,,,,,
ae1344610ebe,2,,,,,,
ae20112e7a1e,0,,,,,,
ae2c3f6312ef,0,,,,,,
ae2e888905ba,0,,,,,,
ae49cc60f251,0,,,,,,
ae57c8630249,0,,,,,,
ae58ccb5905e,0,,,,,,
ae5d31979f19,0,,,,,,
ae61e19fb766,0,,,,,,
ae8424cdb029,2,,,,,,
ae8472f8d310,1,,,,,,
ae94ce412de9,0,,,,,,
ae975c43bd8b,0,,,,,,
aea59ebec445,3,,,,,,
aeab0a63bcaf,0,,,,,,
aeb6f4fd2eed,0,,,,,,
aebe87a423c8,0,,,,,,
aec51513cf45,0,,,,,,
aeccef0bdc26,0,,,,,,
aed4e743c230,2,,,,,,
aeed1f251ceb,4,,,,,,
aef9016557ca,2,,,,,,
af133a85ea0c,1,,,,,,
af345c68e836,0,,,,,,
af3b0115aad1,3,,,,,,
af5a0bc4e1fa,0,,,,,,
af6166d57f13,0,,,,,,
af6a1508cd95,0,,,,,,
af7a36454670,0,,,,,,
af828dab3ffc,2,,,,,,
af831c158744,2,,,,,,
af87d48ffe01,0,,,,,,
af8aa32beee4,2,,,,,,
afc345cc9145,0,,,,,,
afc744fad65e,0,,,,,,
b019a49787c1,3,,,,,,
b033ab4fb723,2,,,,,,
b05922e7abd3,0,,,,,,
b0619ca93a5f,0,,,,,,
b06dabab4f09,2,,,,,,
b07bc463b718,1,,,,,,
b085caa513a8,0,,,,,,
b086c7cd3868,0,,,,,,
b09101adb478,0,,,,,,
b0acd3593310,0,,,,,,
b0b3b16fc305,0,,,,,,
b0c9a492e068,0,,,,,,
b0cc9f8d06e4,2,,,,,,
b0d35981708b,2,,,,,,
b0d6417bad3e,2,,,,,,
b0eeae01b8ab,2,,,,,,
b0f0fa677d5f,0,,,,,,
b0f8613305a3,0,,,,,,
b10fca20c885,0,,,,,,
b1197f2cc9b3,1,,,,,,
b11dcdcbc8c8,0,,,,,,
b13d72ceea26,2,,,,,,
b16dd4483ca5,0,,,,,,
b17f0b81dab3,1,,,,,,
b187b3c93afb,2,,,,,,
b191ba0a2b12,3,,,,,,
b1b3e7d0a5f3,4,,,,,,
b1c6f0997e27,0,,,,,,
b1f4122fd36a,2,,,,,,
b200c23b299b,0,,,,,,
b21abe5d9722,0,,,,,,
b22354b5f94b,1,,,,,,
b22cc1bf0b8a,0,,,,,,
b2748ac28fc1,2,,,,,,
b294927b14b0,0,,,,,,
b2aaa81cc8f0,2,,,,,,
b2b79b37d314,0,,,,,,
b2b7ccd34cbd,0,,,,,,
b2ffa3e18559,3,,,,,,
b310bd564329,3,,,,,,
b351ae99413a,0,,,,,,
b35cad8fe2d7,0,,,,,,
b376def52ccc,2,,,,,,
b37aae3c8fe1,4,,,,,,
b3819a805dca,4,,,,,,
b3a994760537,0,,,,,,
b3c0c3330278,2,,,,,,
b3d12069e1c5,2,,,,,,
b3d135bd3bb5,3,,,,,,
b3f31c371e59,0,,,,,,
b402b18d99a5,2,,,,,,
b402daa0864c,2,,,,,,
b43440c6ebe4,0,,,,,,
b460ca9fa26f,0,,,,,,
b468ebf5cb11,2,,,,,,
b46b09a45f39,0,,,,,,
b498b84d383f,2,,,,,,
b49b2fac2514,4,,,,,,
b4b04d81acbb,0,,,,,,
b4e15102cd7a,0,,,,,,
b4f41b5bf0ef,1,,,,,,
b50b30aa6e6c,1,,,,,,
b5204c0decc7,0,,,,,,
b532dedd928c,0,,,,,,
b549af91bd30,0,,,,,,
b553e7909535,0,,,,,,
b55d2ddb3e75,4,,,,,,
b56340f472d2,1,,,,,,
b574d229ec4c,2,,,,,,
b576c5269ad1,1,,,,,,
b5834ee64541,3,,,,,,
b598bc9753c2,0,,,,,,
b5a3ca5c0a80,0,,,,,,
b5b913358b32,0,,,,,,
b5bf7b84fc66,0,,,,,,
b5c80d0ed0ff,2,,,,,,
b5e6ae31493c,0,,,,,,
b60dbf9f0744,2,,,,,,
b6304c545f95,2,,,,,,
b640e3bdff75,1,,,,,,
b64e1eef3d63,0,,,,,,
b65ff67743b2,2,,,,,,
b665041e1633,2,,,,,,
b66f23ffa730,0,,,,,,
b67ae80f7eba,0,,,,,,
b69c224edd6e,0,,,,,,
b6a0e348a01e,1,,,,,,
b6bf847fbcb2,0,,,,,,
b6bfe9db60e5,3,,,,,,
b6d9974443ce,0,,,,,,
b6fd109b1bc9,0,,,,,,
b70cb31b9abb,4,,,,,,
b70e7c26f51e,0,,,,,,
b71428739d4e,1,,,,,,
b7278b4f2448,1,,,,,,
b72a86d61959,0,,,,,,
b72f59b85f7c,0,,,,,,
b73d0bcd3d33,0,,,,,,
b746a6681ba9,2,,,,,,
b74de20d73de,0,,,,,,
b759cbef90c5,0,,,,,,
b762c29cf2f3,2,,,,,,
b77b88926843,0,,,,,,
b77b8a1f09f1,4,,,,,,
b7983cb3f270,0,,,,,,
b7a1bb106051,0,,,,,,
b7aca95b97b9,0,,,,,,
b7bd4a6627b6,0,,,,,,
b7ce561a7328,0,,,,,,
b7e0f95353f2,3,,,,,,
b7f0bc7d399e,0,,,,,,
b8297a2291f5,0,,,,,,
b82d5f1f1145,2,,,,,,
b82dfa63a75f,0,,,,,,
b835b6e31a59,0,,,,,,
b83a6eca125f,2,,,,,,
b842b43cb7fb,0,,,,,,
b86fb2d5be1a,0,,,,,,
b87f9c59748b,4,,,,,,
b89938407ee6,2,,,,,,
b8ac328009e0,2,,,,,,
