Label,Min,Average,90% Line,Max,# Samples,failure,test
TC07_PCG_External_NewCustomer_Collections_25_PreIssuancePage_ClickSaveandContinue_XL,8.414,8.414,8.414,8.414,1,0,TC07_PCG_External_NewCustomer_Collections_25_PreIssuancePage_ClickSaveandContinue_XL
TC07_PCG_External_NewCustomer_Collections_26a_SelectBillingType_XL,0.941,0.941,0.941,0.941,1,0,TC07_PCG_External_NewCustomer_Collections_26a_SelectBillingType_XL
TC07_PCG_External_NewCustomer_Collections_26b_SelectPaymentPlan_XL,0.373,0.373,0.373,0.373,1,0,TC07_PCG_External_NewCustomer_Collections_26b_SelectPaymentPlan_XL
TC07_PCG_External_NewCustomer_Collections_26c_PaymentsPage_ClickSave_XL,2.253,2.253,2.253,2.253,1,0,TC07_PCG_External_NewCustomer_Collections_26c_PaymentsPage_ClickSave_XL
TC07_PCG_External_NewCustomer_Collections_26d_PaymentsPage_ClickOk_XL,3.049,3.049,3.049,3.049,1,0,TC07_PCG_External_NewCustomer_Collections_26d_PaymentsPage_ClickOk_XL
TC07_PCG_External_NewCustomer_Collections_27_SubjectivitiesPage_ClickIssue_XL,6.402,6.402,6.402,6.402,1,0,TC07_PCG_External_NewCustomer_Collections_27_SubjectivitiesPage_ClickIssue_XL
TC07_PCG_External_NewCustomer_Collections_27_SubjectivitiesPage_ClickIssue_Dashboard_XL,0.002,0.002,0.002,0.002,1,0,TC07_PCG_External_NewCustomer_Collections_27_SubjectivitiesPage_ClickIssue_Dashboard_XL
TC01_Perf2_CustomerPortal_01A_Launch,0.051,0.128,0.157,10.081,2239,0,TC01_Perf2_CustomerPortal_01A_Launch
TC01_Perf2_CustomerPortal_01B_Login,1.07,1.337,1.55,2.493,2223,0,TC01_Perf2_CustomerPortal_01B_Login
TC01_Dashboard_01C_dashboardLoading,0.967,2.355,2.899,16.889,2208,0,TC01_Dashboard_01C_dashboardLoading
TC01_Dashboard_01_QuickAction_Paperless,0.358,0.57,0.859,5.36,2191,0,TC01_Dashboard_01_QuickAction_Paperless
TC01_Dashboard_02_AccessLegalLinks,0.039,0.1,0.11,2.333,2178,0,TC01_Dashboard_02_AccessLegalLinks
TC05_Coverage-L3_01_Viewpolicydetails,1.226,2.017,2.573,20.19,2164,0,TC05_Coverage-L3_01_Viewpolicydetails
TC05_Coverage-L3_02_Policy Action_Paperless ,0.147,0.558,0.856,2.429,2150,0,TC05_Coverage-L3_02_Policy Action_Paperless 
TC05_Coverage-L3_03_Policy Action_Contact Broker,0.191,0.378,0.854,2.5,2135,0,TC05_Coverage-L3_03_Policy Action_Contact Broker
TC06_AccountSettings_Account Information_01_Personal Details,0.257,0.415,0.575,3.889,2120,0,TC06_AccountSettings_Account Information_01_Personal Details
TC06_Paperless Settings_02_SelectDetails&ClickSave,0.361,0.48,0.599,2.901,2102,0,TC06_Paperless Settings_02_SelectDetails&ClickSave
TC07_RiskStrategies_01_Select_RiskStrategiesPage,1.161,2.656,3.749,10.494,2090,0,TC07_RiskStrategies_01_Select_RiskStrategiesPage
TC07_RiskStrategies_02_Select_HomeResilencyScores_ClickTab1,0.563,1.318,1.909,14.602,2073,0,TC07_RiskStrategies_02_Select_HomeResilencyScores_ClickTab1
TOTAL,0.001,2.239,4.457,245.685,63472,152,#N/A
5f4a8c074bd5,0,,,,,,
5f51192841f7,0,,,,,,
5f6db235c04d,0,,,,,,
5f70ad48a525,2,,,,,,
5fcff7280019,0,,,,,,
6028a575dc27,1,,,,,,
6061f5b7378d,3,,,,,,
606daaf0bfc7,0,,,,,,
6089fa333013,3,,,,,,
609be3ca5ddf,0,,,,,,
60aa4e649abf,0,,,,,,
60e269e3e188,2,,,,,,
60edda7b4871,0,,,,,,
60eeae3ba23d,2,,,,,,
60f15dd68d30,4,,,,,,
6107a2e9f60e,0,,,,,,
6110ecb3bb1c,0,,,,,,
612f2df37a1d,4,,,,,,
613028ede6a0,4,,,,,,
613bacb35c05,1,,,,,,
6155cf375354,0,,,,,,
6165081b9021,1,,,,,,
6180920bc224,0,,,,,,
6181aa9f75f4,3,,,,,,
6194e0fff071,4,,,,,,
61a62b1dcc36,0,,,,,,
61ac9b0dc6b9,2,,,,,,
61bbc11fe503,4,,,,,,
61bbe8db6f3a,1,,,,,,
61c2fbd16e38,2,,,,,,
61c667663f2f,0,,,,,,
61d9c88a3a4b,0,,,,,,
61da799bf0aa,0,,,,,,
61e301bd3c25,4,,,,,,
61f403fdb434,4,,,,,,
62318d514160,4,,,,,,
624fb7317106,2,,,,,,
6253f23229b1,3,,,,,,
628b581aa905,0,,,,,,
6294b378d09f,0,,,,,,
6298468d7d75,1,,,,,,
62ab144d5cee,2,,,,,,
62b4be2799ca,0,,,,,,
62b826899151,0,,,,,,
62cc7ddb53b6,2,,,,,,
62e6f814c8f5,2,,,,,,
62ecdc90dd42,2,,,,,,
6324d77cf926,0,,,,,,
63363410389a,1,,,,,,
633fe9dbaf39,0,,,,,,
6363b360aefb,2,,,,,,
6377e23928f6,1,,,,,,
639915f58a2f,0,,,,,,
63a03880939c,1,,,,,,
63b4d030b016,4,,,,,,
63b71347e95d,0,,,,,,
63c0eafd6aa9,0,,,,,,
63c3c571b8ee,2,,,,,,
63c7b0265775,0,,,,,,
63d217b059b6,2,,,,,,
63e041a757eb,0,,,,,,
64678182d8a8,1,,,,,,
64a13949e879,2,,,,,,
64ac539f58cb,0,,,,,,
64b9206afb3f,0,,,,,,
64bad93fde3f,4,,,,,,
64c6c6ee0d98,0,,,,,,
64eb5a79dfdd,1,,,,,,
64fedbf97473,4,,,,,,
650104ede84c,0,,,,,,
6504b703c429,0,,,,,,
650fbed3fdca,2,,,,,,
6531070bf03c,2,,,,,,
653534ded339,2,,,,,,
655cafb4c932,1,,,,,,
657859f893d9,2,,,,,,
658ad9f09f5d,0,,,,,,
65a3b13ad9a0,0,,,,,,
65a7fe9482fe,0,,,,,,
65c958379680,4,,,,,,
65cf00be6fb4,0,,,,,,
65dda202653d,0,,,,,,
65e120143825,4,,,,,,
65e51e18242b,1,,,,,,
65e530ee2e79,2,,,,,,
65e6f1bd9875,0,,,,,,
65f5d2a6eb7e,0,,,,,,
65f69234c8a7,0,,,,,,
6630f8675a97,4,,,,,,
66366a90d1ef,0,,,,,,
66375b3c64db,4,,,,,,
66393d8c60ba,0,,,,,,
663a923d5398,2,,,,,,
66460ecab347,0,,,,,,
664b1f9a2087,4,,,,,,
6653ad026901,0,,,,,,
665ce639a331,1,,,,,,
6666c4f18396,2,,,,,,
668a319c2d23,0,,,,,,
668e853258cd,2,,,,,,
66a0bf258013,4,,,,,,
66b88a4bc474,0,,,,,,
66bae1ba227f,2,,,,,,
66bfec8d6bcd,0,,,,,,
66cd9c28e636,1,,,,,,
66d2ca47aa44,2,,,,,,
6733544ae7a6,2,,,,,,
6735931000ec,3,,,,,,
674057ab250c,2,,,,,,
675de69373f8,0,,,,,,
6762b2b48ea5,1,,,,,,
677f087cd697,1,,,,,,
67844c46bc61,2,,,,,,
67c03349bb31,2,,,,,,
67d8f94f04e0,0,,,,,,
67ed8cc78b97,0,,,,,,
67f5d89da548,1,,,,,,
6810410187a0,2,,,,,,
681c3c115684,2,,,,,,
682312e82ee3,0,,,,,,
683023cda6a5,0,,,,,,
68332fdcaa70,1,,,,,,
684dd88a0d49,0,,,,,,
6852f4531591,0,,,,,,
686ed1dbae20,2,,,,,,
687759336b0d,3,,,,,,
6889bc64ab09,2,,,,,,
68987fb159ab,0,,,,,,
68ddb15a74de,0,,,,,,
691eeb59b4cb,0,,,,,,
692e946b1f85,0,,,,,,
69591ebb198d,2,,,,,,
6966abf40b8c,0,,,,,,
697538183db5,3,,,,,,
6987804eb464,2,,,,,,
698d6e422a80,2,,,,,,
69b3a00927fc,0,,,,,,
69c4cbb630de,0,,,,,,
69df7ade0575,2,,,,,,
69f43381317b,0,,,,,,
69fff98cb32a,4,,,,,,
6a244e855d0e,3,,,,,,
6a2642131e4a,0,,,,,,
6a2c3f4ef329,0,,,,,,
6a57a3db3eff,0,,,,,,
6a905a7202d2,0,,,,,,
6a91eb157f47,2,,,,,,
6af071b0ac6e,0,,,,,,
6b00cb764237,1,,,,,,
6b07971c3bf6,1,,,,,,
6b128e648646,3,,,,,,
6b30767595d8,0,,,,,,
6b3860e8f64f,0,,,,,,
6b664ed2a938,0,,,,,,
6b66b0e86f7e,0,,,,,,
6b7cf869622a,2,,,,,,
6b869f37cdf3,2,,,,,,
6b91e99c9408,0,,,,,,
6ba5ed791444,2,,,,,,
6baafa56895c,3,,,,,,
6bb30ec3231a,0,,,,,,
6bcce181be65,0,,,,,,
6bf26b777e3a,0,,,,,,
6bf2a81a5d91,0,,,,,,
6c00dd8bf708,0,,,,,,
6c250a30593b,4,,,,,,
6c2555a9cae4,2,,,,,,
6c30dd481717,0,,,,,,
6c315ad3d07f,2,,,,,,
6c3589d7ed8d,0,,,,,,
6c3745a222da,4,,,,,,
6c4ec95dd8ba,0,,,,,,
6c6505a0c637,0,,,,,,
6c6efb6b1358,1,,,,,,
6c9c902a97de,0,,,,,,
6cb96a6fb029,0,,,,,,
6cb98da77e3e,2,,,,,,
6cbc3dad809c,2,,,,,,
6ccfdb031184,0,,,,,,
6cd606dc52e9,4,,,,,,
6cdd0f985270,1,,,,,,
6cee2e148520,0,,,,,,
6cfb7b44ef6f,4,,,,,,
6cffc6c6851a,0,,,,,,
6d0c0531083f,3,,,,,,
6d10709053ae,0,,,,,,
6d259b5b4c76,4,,,,,,
6d292ca4c9ad,1,,,,,,
6d3d1fe6c32a,2,,,,,,
6d454444f17c,2,,,,,,
6d4f6c9a8406,0,,,,,,
6d5a8362dd1e,0,,,,,,
6d6be4cfc73f,0,,,,,,
6d6fcf49e515,0,,,,,,
6d7d26025122,4,,,,,,
6d9effbcde78,0,,,,,,
6daef3e5ca22,4,,,,,,
6dc0281f11e3,0,,,,,,
6dc07f968794,0,,,,,,
6dcde47060f9,2,,,,,,
6de39b94f634,0,,,,,,
6df8b7b6e837,0,,,,,,
6dfd80748e72,2,,,,,,
6e018411ba4a,0,,,,,,
6e092b306fe1,2,,,,,,
6e092caa065f,0,,,,,,
6e0f78e188ff,0,,,,,,
6e1db8711879,0,,,,,,
6e3526053de0,0,,,,,,
6e44f6d04fc9,0,,,,,,
6e68e742f5bc,2,,,,,,
6e73acb2cf60,4,,,,,,
6e861bc3bd7b,0,,,,,,
6e92b1c5ac8e,3,,,,,,
6ea07d19b4ce,1,,,,,,
6efa36d59ada,3,,,,,,
6f0463c1ff18,2,,,,,,
6f0e5848d9ce,0,,,,,,
6f3b62e5b7f5,0,,,,,,
6f460f9968c7,0,,,,,,
6f4719c6bb4b,4,,,,,,
6f4e0538d1e4,2,,,,,,
6f689fced922,0,,,,,,
6f923b60934b,4,,,,,,
6fb656d506b2,3,,,,,,
6fbaaf8eb67a,0,,,,,,
6fe4751a3b42,0,,,,,,
6fe67482bfae,4,,,,,,
6fe67fd7f5d1,0,,,,,,
7005be54cab1,1,,,,,,
702de9dcde32,4,,,,,,
705f508d1e42,0,,,,,,
709784f7fcc2,2,,,,,,
70d0392397de,0,,,,,,
70d657f8f503,4,,,,,,
70ed3ec68b94,2,,,,,,
70f5caf5f305,2,,,,,,
7102f29e052e,2,,,,,,
710b05a96e0f,4,,,,,,
7116128c65ab,1,,,,,,
711d1480d2e3,2,,,,,,
7131bf4c9e6f,0,,,,,,
7179f85bfd6f,0,,,,,,
71a39c660432,3,,,,,,
71c1a3cdbe47,1,,,,,,
71c22da3d6c6,0,,,,,,
71e4130bf5c8,2,,,,,,
71e43b4f8ba6,0,,,,,,
71f6a6e4620a,1,,,,,,
720b5f62ce80,0,,,,,,
7.21214E+11,0,,,,,,
7214fc7cbe03,0,,,,,,
7247a2c97f71,2,,,,,,
72595230840c,3,,,,,,
72606afaf3da,0,,,,,,
7269a1d84a57,0,,,,,,
726dff37edc0,0,,,,,,
7270367410a1,4,,,,,,
72a867980067,0,,,,,,
72c31aa48e2c,0,,,,,,
72d98188648f,4,,,,,,
731b19a460ad,2,,,,,,
7335a2d43ada,1,,,,,,
7347bd23ba80,0,,,,,,
7347f5133a6a,1,,,,,,
7350c50667c5,2,,,,,,
7356dd08b0ae,2,,,,,,
735836b1ffa6,0,,,,,,
737ef6226677,0,,,,,,
73881f55a3ec,1,,,,,,
73a07e2ea23e,0,,,,,,
73ba798fee25,0,,,,,,
73d40ce06a67,0,,,,,,
73e83a07a16d,2,,,,,,
73ef3c3dcbe4,0,,,,,,
74211a2b6dcf,0,,,,,,
7427dedafccf,1,,,,,,
7435e9a3e36e,0,,,,,,
74418f620068,2,,,,,,
7455e2b5fc57,2,,,,,,
74898f372d2b,0,,,,,,
74eee788edee,3,,,,,,
750e0168399d,0,,,,,,
75238d945315,0,,,,,,
7525ebb3434d,3,,,,,,
7526c59c36d3,0,,,,,,
7526cf435753,0,,,,,,
75369248dba0,0,,,,,,
753b14c27c83,4,,,,,,
7550966ef777,2,,,,,,
7569ac24762e,0,,,,,,
756b0d6488bb,1,,,,,,
757572337fd0,2,,,,,,
757e39293591,0,,,,,,
75a071608ea6,0,,,,,,
75a4343b12f9,0,,,,,,
75a7bc945b7d,2,,,,,,
75c180e04f65,0,,,,,,
75ed83dbccce,0,,,,,,
76095c338728,0,,,,,,
760b6f4c6d82,2,,,,,,
762d6e5d5068,3,,,,,,
7635921c5efb,0,,,,,,
763ad1236efe,0,,,,,,
76516f828d88,0,,,,,,
7663aba8d762,2,,,,,,
767d777ee889,0,,,,,,
76b950c6ed5e,0,,,,,,
76bc31e0d3be,0,,,,,,
76be29bb30b2,1,,,,,,
76c0c7e1b6cb,2,,,,,,
76cab26493f1,0,,,,,,
76cb010f7aa0,0,,,,,,
76cfe8967f7d,2,,,,,,
76df141d966b,0,,,,,,
76e589911303,1,,,,,,
76e5b50f95a7,0,,,,,,
76e6a9238570,2,,,,,,
76f3473df8a6,0,,,,,,
76fe19ff64fb,2,,,,,,
772af553b8b7,3,,,,,,
7743f4e04a6d,2,,,,,,
77543f66a84a,2,,,,,,
77a1f1398fdb,0,,,,,,
77a9538b8362,1,,,,,,
77ab222bf85c,0,,,,,,
77acc2cafee1,0,,,,,,
77b7b71ebcc3,0,,,,,,
77baa08a1345,2,,,,,,
77e15f213b04,0,,,,,,
77e7c7a160c8,2,,,,,,
77f69c7ff324,2,,,,,,
780be525036d,0,,,,,,
780f9c237c56,0,,,,,,
780f9daaa24b,0,,,,,,
7828dd083cdc,0,,,,,,
7831ce1d895e,0,,,,,,
784d6d302f98,0,,,,,,
785777558f05,4,,,,,,
7877be80901c,2,,,,,,
788ddb0b70b7,3,,,,,,
78937523f7a8,0,,,,,,
789434d095d1,4,,,,,,
789c60cba801,0,,,,,,
789f0ec1eab8,0,,,,,,
78a577c3e0bf,2,,,,,,
78b3f819dcc5,4,,,,,,
78bcdffb8785,1,,,,,,
78d53c82a23e,2,,,,,,
79059d0592c4,2,,,,,,
79540be95177,2,,,,,,
799214e8b07c,0,,,,,,
799cb4c816ae,2,,,,,,
79ade634c633,0,,,,,,
79be2ff796bf,2,,,,,,
79cbae28d8b2,0,,,,,,
79ce83c07588,1,,,,,,
79d44db3da2d,4,,,,,,
7a06ea127e02,0,,,,,,
7a0cff4c24b2,2,,,,,,
7a12f49e29df,0,,,,,,
7a238a1d3cf3,4,,,,,,
7a39c91416e2,0,,,,,,
7a3ea1779b13,1,,,,,,
7a42443ed106,0,,,,,,
7a46cfa69bae,0,,,,,,
7a6495a39d87,0,,,,,,
7a6e384a0846,3,,,,,,
7a77c3eb468c,0,,,,,,
7a9f45fdf29b,0,,,,,,
7aabd768abff,0,,,,,,
7ad0c4975890,0,,,,,,
7adfb8fc0621,0,,,,,,
7ae69d22075a,1,,,,,,
7af4d8704032,0,,,,,,
7b20210d9120,1,,,,,,
7b211d8bd249,4,,,,,,
7b29e3783919,3,,,,,,
7b49041cbf17,3,,,,,,
7b691d9ced34,0,,,,,,
7b87b0015282,0,,,,,,
7b8c78b41c0d,2,,,,,,
7b9d519cbd66,0,,,,,,
7ba6b23c4b46,0,,,,,,
7bc00e58d419,0,,,,,,
7bc2e0fa3f72,2,,,,,,
7bc4dd99eee5,4,,,,,,
7bda86d95c5b,2,,,,,,
7be1b9aa78aa,0,,,,,,
7bf981d9c7fe,1,,,,,,
7c2e852171c0,0,,,,,,
7c2f820a6425,2,,,,,,
7c3747c0b2c3,0,,,,,,
7c52fe73e748,2,,,,,,
7c629b491d1a,4,,,,,,
7c6594b50690,0,,,,,,
7c90ab025331,4,,,,,,
7cc4b7aabe04,4,,,,,,
7ccb267fd394,1,,,,,,
7ccf9d25dc48,0,,,,,,
7ce671f952be,0,,,,,,
7d0a871c45db,0,,,,,,
7d11dbc1e738,0,,,,,,
7d1b40fdbd86,2,,,,,,
7d1da90d3ca9,2,,,,,,
7d261f986bef,2,,,,,,
7d37a2939f12,2,,,,,,
7d3835e4e63a,3,,,,,,
7d48f8cdfb69,0,,,,,,
7d626a7ffe76,4,,,,,,
7d8f67cadc29,2,,,,,,
7d94a000c2d0,0,,,,,,
7da558d92100,0,,,,,,
7ddcfcea7369,0,,,,,,
7dee6bf8b9c1,2,,,,,,
7e0598cc88a0,4,,,,,,
7e160c8b611e,3,,,,,,
7e4019ac7f5a,4,,,,,,
7e5a76c4e103,0,,,,,,
7e6e90a93aa5,2,,,,,,
7e70344b0c25,0,,,,,,
7e77b61e1639,0,,,,,,
7e9081e95bf6,0,,,,,,
7e9458de5707,2,,,,,,
7e980424868e,0,,,,,,
7ea756985353,1,,,,,,
7ec0e61a7e29,0,,,,,,
7ec1ffe8220b,2,,,,,,
7ed4128b2a4e,0,,,,,,
7ee6de71c140,0,,,,,,
7eeb191ad06b,0,,,,,,
7eee3d1f1268,0,,,,,,
7ef5ff774a48,1,,,,,,
7efc91af4ae6,4,,,,,,
7f0ffeb0a333,0,,,,,,
7f1f3269f546,0,,,,,,
7f2123bc89a3,0,,,,,,
7f2cce721e19,0,,,,,,
7f39c36469b5,0,,,,,,
7f43becd3e83,0,,,,,,
7f60f2a083d3,1,,,,,,
7f6690fa390a,0,,,,,,
7f6ce40f306b,2,,,,,,
7f84284598f5,2,,,,,,
7fc3a8bb40de,0,,,,,,
7fdb177b8f7d,0,,,,,,
7fe7309d0b4f,0,,,,,,
8000a6b97a84,2,,,,,,
8010c931321f,0,,,,,,
803120c5d287,2,,,,,,
807135cbc438,2,,,,,,
80964d8e0863,4,,,,,,
80a02014b418,1,,,,,,
80b5697f2a5e,0,,,,,,
80b5a9519aec,2,,,,,,
80c67efc8101,0,,,,,,
80ca40196225,3,,,,,,
80d24897669f,1,,,,,,
80dbeb0fdc75,0,,,,,,
80e6e425f966,0,,,,,,
80e7cc0a0649,3,,,,,,
80ed04a84a16,0,,,,,,
80f6b30ece8c,0,,,,,,
80feb1f7ca5e,2,,,,,,
810d3779abd9,3,,,,,,
810ed108f5b7,0,,,,,,
8114d6a160df,1,,,,,,
812d5adafaf2,2,,,,,,
81371b0c01ad,0,,,,,,
81704925f759,0,,,,,,
8185ce1cdcef,0,,,,,,
81914ceb4e74,0,,,,,,
8191ae701985,0,,,,,,
81b0a2651c45,2,,,,,,
81bc03e2ff2b,2,,,,,,
81d79d53ed7b,0,,,,,,
8201cab8322d,3,,,,,,
82088c6734e6,0,,,,,,
821789e9053f,1,,,,,,
8241e43408a8,0,,,,,,
8273fdb4405e,1,,,,,,
82910bba4753,2,,,,,,
82ac8463fadd,1,,,,,,
82bb8a01935f,4,,,,,,
82d364726a58,0,,,,,,
82deb07a6618,2,,,,,,
82e5bc01f8a4,0,,,,,,
82f2784ead76,2,,,,,,
83038ca49b6d,0,,,,,,
830e297965a1,0,,,,,,
8329e80c10ac,0,,,,,,
8344c783da65,0,,,,,,
83517eaeccb9,0,,,,,,
835b9f6e12ba,0,,,,,,
837acf120946,0,,,,,,
838b3e4d0bb4,0,,,,,,
838c87c63422,4,,,,,,
83a63c4a3e4a,0,,,,,,
83b61051737f,2,,,,,,
83d6e40c869f,2,,,,,,
83d81ba5959c,0,,,,,,
83df53d58f28,0,,,,,,
83e529e95b0e,1,,,,,,
83fda7c0500b,0,,,,,,
840527bc6628,2,,,,,,
840a06a9c690,0,,,,,,
8421107255ae,2,,,,,,
842d697884f6,2,,,,,,
8433a032b96c,0,,,,,,
8446826853d0,2,,,,,,
8448af27ba07,0,,,,,,
847b04287c9c,0,,,,,,
848e66b9e199,0,,,,,,
849a91e9ab28,1,,,,,,
84a72e15b23c,1,,,,,,
84b472c49cfa,0,,,,,,
84b4da14bc23,0,,,,,,
84b79243e430,0,,,,,,
84b88e8d3bca,0,,,,,,
84c663f39632,4,,,,,,
84e8c62165b5,2,,,,,,
851e40a21f81,0,,,,,,
8543a801dce0,2,,,,,,
855f0a5442b6,2,,,,,,
8564b7aa3c1a,0,,,,,,
857002ed4e49,2,,,,,,
857230f64a2e,4,,,,,,
8596a24a14bd,4,,,,,,
85cbb84ac8e0,4,,,,,,
85cc6d636898,2,,,,,,
85f99e7e4052,0,,,,,,
85fce24084da,2,,,,,,
86410aa13b3e,0,,,,,,
8650d32f4a9e,0,,,,,,
8660e1864665,0,,,,,,
86722fcd802c,2,,,,,,
8676427e4625,1,,,,,,
8688f3d0fcaf,3,,,,,,
8693ab1fd2be,0,,,,,,
869bbd3170cc,2,,,,,,
86b3a7929bec,2,,,,,,
86baef833ae0,2,,,,,,
86d58f850a0c,0,,,,,,
86d6808f0609,3,,,,,,
86e7f98f73f1,2,,,,,,
86fbac86ed3e,2,,,,,,
870f433e8f37,0,,,,,,
870fbe6eaa68,0,,,,,,
8714d17bb6da,1,,,,,,
87295c5fa1cc,0,,,,,,
873dcc0b468f,4,,,,,,
873fe0404d6e,2,,,,,,
874f8c1929f6,0,,,,,,
875a2fc5fe23,4,,,,,,
875d2ffcbf47,0,,,,,,
876deb29f000,0,,,,,,
876e1dd12d38,2,,,,,,
87774aafe068,4,,,,,,
8785b71238d8,4,,,,,,
878a3a097436,2,,,,,,
878e356c8fc9,0,,,,,,
879744b9dc65,2,,,,,,
87a9f4d20f07,0,,,,,,
87b1938994b5,2,,,,,,
87b671c6d4c5,0,,,,,,
87d46b1cc4e9,0,,,,,,
880edb2cdb69,0,,,,,,
881ec6186e68,0,,,,,,
882a71de424e,2,,,,,,
883c6a184f16,0,,,,,,
883ddb650967,0,,,,,,
8846b09384a4,0,,,,,,
885fa5fc5da8,0,,,,,,
8860c7b11530,2,,,,,,
8871e6a26596,2,,,,,,
887c26fc0e1f,4,,,,,,
88e4399d207c,0,,,,,,
88e5051f65bd,0,,,,,,
8906c9ed54a2,0,,,,,,
8.91E+20,0,,,,,,
891392c9683c,2,,,,,,
894a37fc3738,0,,,,,,
8958a4d17b7e,3,,,,,,
895fe2bfc5b6,0,,,,,,
896ad584a841,0,,,,,,
898f0bc8acfa,0,,,,,,
89b044cbaf85,2,,,,,,
89b725411cee,2,,,,,,
89d2a7403a06,2,,,,,,
89d9c071a56f,1,,,,,,
89ed6a0dd53f,1,,,,,,
89ee1fa16f90,2,,,,,,
89fc080f7e83,2,,,,,,
8a01daa423f7,1,,,,,,
8a234d68b27e,3,,,,,,
8a25a080f28f,1,,,,,,
8a3eb86ae4bd,0,,,,,,
8a482c024fc2,0,,,,,,
8a67f1efa315,2,,,,,,
8a759f94613a,2,,,,,,
8a7765e785fb,0,,,,,,
8a81f62320d6,0,,,,,,
8a87dd2a784e,0,,,,,,
8a8a251770cd,0,,,,,,
8a9bef2fbd4e,3,,,,,,
8aa3c4681542,0,,,,,,
8aab201c0691,2,,,,,,
8ab3faa3701f,0,,,,,,
8ab8d9b3ce3f,2,,,,,,
8ac0c44bbf24,4,,,,,,
8acdf12f412a,0,,,,,,
8acffaf1f4b9,2,,,,,,
8ae049175db6,4,,,,,,
8af50c9d0a86,0,,,,,,
8af6a4e5396f,4,,,,,,
8b079e79035f,0,,,,,,
8b26d3cd61e8,2,,,,,,
8b568d47a1fd,0,,,,,,
8b58f9a338e8,0,,,,,,
8b76c3c5cb3e,3,,,,,,
8b8fe3fc8950,0,,,,,,
8bad12d70368,4,,,,,,
8bbd7835e9aa,1,,,,,,
8bc6716c2238,1,,,,,,
8bdb891661a8,2,,,,,,
8be6629a6039,0,,,,,,
8bed09514c3b,4,,,,,,
8bf05909e1e1,0,,,,,,
8bf2d925dc0c,0,,,,,,
8c0d05233238,3,,,,,,
8c29a76fa08c,0,,,,,,
8c2f0f04e1ed,1,,,,,,
8c4ceddeb1c6,0,,,,,,
8c7c26c52a6c,4,,,,,,
8c84e96d9b01,0,,,,,,
8c87bd748996,2,,,,,,
8cb6b0efaaac,2,,,,,,
8cb6b5b2f19c,2,,,,,,
8ceff4c4c860,0,,,,,,
8d13c46e7d75,0,,,,,,
8d3d67661620,2,,,,,,
8d4d14a4ab07,0,,,,,,
8d4ff745a409,0,,,,,,
8d62ba9cb22a,2,,,,,,
8d7bb0649a02,2,,,,,,
8d8aca52c07b,4,,,,,,
8d9516ea3587,0,,,,,,
8dafa62f9322,0,,,,,,
8db2ce991101,4,,,,,,
8dba09a4e5ed,2,,,,,,
8dc22e65c06f,1,,,,,,
8dfa629ca74e,2,,,,,,
8dfff47b06b7,2,,,,,,
8e20b8fac7c3,2,,,,,,
8e2a3978c244,0,,,,,,
8e3b79e1f1f7,2,,,,,,
8e4a354e3da2,0,,,,,,
8e63fc4ab532,2,,,,,,
8e67f2d7e0ee,0,,,,,,
8e6df9eedcd8,0,,,,,,
8e76054f0831,0,,,,,,
8e7981855125,0,,,,,,
8ead17dfb6a6,0,,,,,,
8ead8f37423c,0,,,,,,
8eb3337a54e9,2,,,,,,
8ed586c43023,0,,,,,,
8ee50c26fc13,0,,,,,,
8eeac97f02f0,4,,,,,,
8ef2eb8c51c4,1,,,,,,
8f06ca4642bd,0,,,,,,
8f10e41a2f02,0,,,,,,
8f14bca04b47,0,,,,,,
8f1e7433a95d,2,,,,,,
8f2996b8d855,1,,,,,,
8f318a978844,4,,,,,,
8f9819752ca0,0,,,,,,
8fbb2ca39911,0,,,,,,
8fc09fecd22f,1,,,,,,
8fd7ad26e691,4,,,,,,
8ff2733f6aef,2,,,,,,
8ff863f8874f,1,,,,,,
8ffa608170d3,0,,,,,,
901a3552fe26,0,,,,,,
902dc5a91a3f,0,,,,,,
9033f1493da1,2,,,,,,
9039cbfcbb2f,0,,,,,,
9041eb43456e,2,,,,,,
904b03ad5594,0,,,,,,
905cc86bf100,4,,,,,,
906d02fb822d,0,,,,,,
907aaff827e5,2,,,,,,
9095d43fb132,0,,,,,,
90960ddf4d14,0,,,,,,
90a786abe58e,0,,,,,,
90a9a41eec6d,0,,,,,,
90b8bf342032,3,,,,,,
90bde2ff8953,0,,,,,,
90c982cc2d96,1,,,,,,
910bfd38e2f5,3,,,,,,
9122b31414d3,0,,,,,,
912fbe06407e,0,,,,,,
913490237ad4,3,,,,,,
913b1890ed1e,2,,,,,,
916915f01e17,0,,,,,,
916ec976ff30,3,,,,,,
917f76f360b6,2,,,,,,
91a88d3b0358,2,,,,,,
91b6ebaa3678,3,,,,,,
91b7a4179ecf,0,,,,,,
91cbe1c775ef,2,,,,,,
91cf56d3d1af,3,,,,,,
91e2c2890c9f,2,,,,,,
91e82fe4e434,0,,,,,,
91e8af9ceee9,2,,,,,,
91f3c4c1e72b,0,,,,,,
9.21433E+11,2,,,,,,
922586d86cd8,0,,,,,,
9232dc06cfdc,0,,,,,,
92587e494d51,0,,,,,,
9274e75dc4d5,0,,,,,,
9287e57326d0,0,,,,,,
92889b863ae6,0,,,,,,
929cd3867815,2,,,,,,
92b0d27fc0ec,2,,,,,,
92d8a7c8e718,2,,,,,,
92d9e9f08709,1,,,,,,
92e3d608fd3c,0,,,,,,
